session_key,driver_number,driver_id,team_id
9955,22,11,1
9955,23,12,9
9955,27,13,3
9955,30,14,4
9955,31,15,10
9955,43,29,5
9955,44,16,8
9955,55,17,9
9955,63,18,6
9955,81,19,2
9955,87,20,10
9956,1,1,1
9956,4,2,2
9956,5,3,3
9956,6,4,4
9956,10,6,5
9956,12,7,6
9956,14,8,7
9956,16,9,8
9956,18,10,7
9956,22,11,1
9956,23,12,9
9956,27,13,3
9956,30,14,4
9956,31,15,10
9956,43,29,5
9956,44,16,8
9956,55,17,9
9956,63,18,6
9956,81,19,2
9956,87,20,10
9957,1,1,1
9957,4,2,2
9957,5,3,3
9957,6,4,4
9957,10,6,5
9957,12,7,6
9957,14,8,7
9957,16,9,8
9957,18,10,7
9957,22,11,1
9957,23,12,9
9957,27,13,3
9957,30,14,4
9957,31,15,10
9957,43,29,5
9957,44,16,8
9957,55,17,9
9957,63,18,6
9957,81,19,2
9957,87,20,10
9958,1,1,1
9958,4,2,2
9958,5,3,3
9958,6,4,4
9958,10,6,5
9958,12,7,6
9958,14,8,7
9958,16,9,8
9958,18,10,7
9958,22,11,1
9958,23,12,9
9958,27,13,3
9958,30,14,4
9958,31,15,10
9958,43,29,5
9958,44,16,8
9958,55,17,9
9958,63,18,6
9958,81,19,2
9958,87,20,10
9959,1,1,1
9959,4,2,2
9959,5,3,3
9959,6,4,4
9959,10,6,5
9959,12,7,6
9959,14,8,7
9959,16,9,8
9959,18,10,7
9959,22,11,1
9959,23,12,9
9959,27,13,3
9959,30,14,4
9959,31,15,10
9959,43,29,5
9959,44,16,8
9959,55,17,9
9959,63,18,6
9959,81,19,2
9959,87,20,10
9963,1,1,1
9963,4,2,2
9963,5,3,3
9963,6,4,4
9963,10,6,5
9963,12,7,6
9963,14,8,7
9963,16,9,8
9963,18,10,7
9963,22,11,1
9963,23,12,9
9963,27,13,3
9963,30,14,4
9963,31,15,10
9963,43,29,5
9963,44,16,8
9963,55,17,9
9963,63,18,6
9963,81,19,2
9963,87,20,10
9964,1,1,1
9964,4,2,2
9964,5,3,3
9964,6,4,4
9964,10,6,5
9964,12,7,6
9964,14,8,7
9964,16,9,8
9964,18,10,7
9964,22,11,1
9964,27,13,3
9964,30,14,4
9964,43,29,5
9964,44,16,8
9964,45,40,9
9964,50,25,10
9964,55,17,9
9964,63,18,6
9964,81,19,2
9964,87,20,10
9965,1,1,1
9965,4,2,2
9965,5,3,3
9965,6,4,4
9965,10,6,5
9965,12,7,6
9965,14,8,7
9965,16,9,8
9965,18,10,7
9965,22,11,1
9965,23,12,9
9965,27,13,3
9965,30,14,4
9965,31,15,10
9965,43,29,5
9965,44,16,8
9965,55,17,9
9965,63,18,6
9965,81,19,2
9965,87,20,10
9966,1,1,1
9966,4,2,2
9966,5,3,3
9966,6,4,4
9966,10,6,5
9966,12,7,6
9966,14,8,7
9966,16,9,8
9966,18,10,7
9966,22,11,1
9966,23,12,9
9966,27,13,3
9966,30,14,4
9966,31,15,10
9966,43,29,5
9966,44,16,8
9966,55,17,9
9966,63,18,6
9966,81,19,2
9966,87,20,10
9967,1,1,1
9967,4,2,2
9967,5,3,3
9967,6,4,4
9967,10,6,5
9967,12,7,6
9967,14,8,7
9967,16,9,8
9967,18,10,7
9967,22,11,1
9967,23,12,9
9967,27,13,3
9967,30,14,4
9967,31,15,10
9967,43,29,5
9967,44,16,8
9967,55,17,9
9967,63,18,6
9967,81,19,2
9967,87,20,10
9971,1,1,1
9971,4,2,2
9971,5,3,3
9971,6,4,4
9971,10,6,5
9971,12,7,6
9971,14,8,7
9971,16,9,8
9971,22,11,1
9971,23,12,9
9971,27,13,3
9971,30,14,4
9971,31,15,10
9971,43,29,5
9971,44,16,8
9971,55,17,9
9971,63,18,6
9971,81,19,2
9971,87,20,10
9972,1,1,1
9972,4,2,2
9972,5,3,3
9972,6,4,4
9972,10,6,5
9972,12,7,6
9972,14,8,7
9972,16,9,8
9972,18,10,7
9972,22,11,1
9972,23,12,9
9972,27,13,3
9972,30,14,4
9972,31,15,10
9972,43,29,5
9972,44,16,8
9972,55,17,9
9972,63,18,6
9972,81,19,2
9972,87,20,10
9973,1,1,1
9973,4,2,2
9973,5,3,3
9973,6,4,4
9973,10,6,5
9973,12,7,6
9973,14,8,7
9973,16,9,8
9973,18,10,7
9973,22,11,1
9973,23,12,9
9973,27,13,3
9973,30,14,4
9973,31,15,10
9973,43,29,5
9973,44,16,8
9973,55,17,9
9973,63,18,6
9973,81,19,2
9973,87,20,10
9974,1,1,1
9974,4,2,2
9974,5,3,3
9974,6,4,4
9974,10,6,5
9974,12,7,6
9974,14,8,7
9974,16,9,8
9974,18,10,7
9974,22,11,1
9974,23,12,9
9974,27,13,3
9974,30,14,4
9974,31,15,10
9974,43,29,5
9974,44,16,8
9974,55,17,9
9974,63,18,6
9974,81,19,2
9974,87,20,10
9975,1,1,1
9975,4,2,2
9975,5,3,3
9975,6,4,4
9975,10,6,5
9975,12,7,6
9975,14,8,7
9975,16,9,8
9975,18,10,7
9975,22,11,1
9975,23,12,9
9975,27,13,3
9975,30,14,4
9975,31,15,10
9975,43,29,5
9975,44,16,8
9975,55,17,9
9975,63,18,6
9975,81,19,2
9975,87,20,10
9979,1,1,1
9979,4,2,2
9979,5,3,3
9979,6,4,4
9979,10,6,5
9979,12,7,6
9979,14,8,7
9979,16,9,8
9979,18,10,7
9979,22,11,1
9979,23,12,9
9979,27,13,3
9979,30,14,4
9979,31,15,10
9979,43,29,5
9979,44,16,8
9979,55,17,9
9979,63,18,6
9979,81,19,2
9979,87,20,10
9980,1,1,1
9980,4,2,2
9980,5,3,3
9980,6,4,4
9980,10,6,5
9980,12,7,6
9980,14,8,7
9980,16,9,8
9980,18,10,7
9980,22,11,1
9980,23,12,9
9980,27,13,3
9980,30,14,4
9980,31,15,10
9980,43,29,5
9980,44,16,8
9980,55,17,9
9980,63,18,6
9980,81,19,2
9980,87,20,10
9981,1,1,1
9981,4,2,2
9981,5,3,3
9981,6,4,4
9981,10,6,5
9981,12,7,6
9981,14,8,7
9981,16,9,8
9981,18,10,7
9981,22,11,1
9981,23,12,9
9981,27,13,3
9981,30,14,4
9981,31,15,10
9981,43,29,5
9981,44,16,8
9981,55,17,9
9981,63,18,6
9981,81,19,2
9981,87,20,10
9982,1,1,1
9982,4,2,2
9982,5,3,3
9982,6,4,4
9982,10,6,5
9982,12,7,6
9982,14,8,7
9982,16,9,8
9982,18,10,7
9982,22,11,1
9982,23,12,9
9982,27,13,3
9982,30,14,4
9982,31,15,10
9982,43,29,5
9982,44,16,8
9982,55,17,9
9982,63,18,6
9982,81,19,2
9982,87,20,10
9983,1,1,1
9983,4,2,2
9983,5,3,3
9983,6,4,4
9983,10,6,5
9983,12,7,6
9983,14,8,7
9983,16,9,8
9983,18,10,7
9983,22,11,1
9983,23,12,9
9983,27,13,3
9983,30,14,4
9983,31,15,10
9983,43,29,5
9983,44,16,8
9983,55,17,9
9983,63,18,6
9983,81,19,2
9983,87,20,10
9987,1,1,1
9987,4,2,2
9987,5,3,3
9987,6,4,4
9987,10,6,5
9987,12,7,6
9987,14,8,7
9987,16,9,8
9987,18,10,7
9987,22,11,1
9987,23,12,9
9987,27,13,3
9987,30,14,4
9987,31,15,10
9987,43,29,5
9987,44,16,8
9987,55,17,9
9987,63,18,6
9987,81,19,2
9987,87,20,10
9988,1,1,1
9988,4,2,2
9988,5,3,3
9988,6,4,4
9988,7,5,5
9988,10,6,5
9988,12,7,6
9988,14,8,7
9988,16,9,8
9988,18,10,7
9988,22,11,4
9988,23,12,9
9988,27,13,3
9988,30,14,1
9988,31,15,10
9988,44,16,8
9988,55,17,9
9988,63,18,6
9988,81,19,2
9988,87,20,10
9989,1,1,1
9989,4,2,2
9989,5,3,3
9989,6,4,4
9989,7,5,5
9989,10,6,5
9989,12,7,6
9989,14,8,7
9989,16,9,8
9989,18,10,7
9989,22,11,4
9989,23,12,9
9989,27,13,3
9989,30,14,1
9989,31,15,10
9989,44,16,8
9989,55,17,9
9989,63,18,6
9989,81,19,2
9989,87,20,10
9993,1,1,1
9993,4,2,2
9993,5,3,3
9993,6,4,4
9993,7,5,5
9993,10,6,5
9993,12,7,6
9993,14,8,7
9993,16,9,8
9993,18,10,7
9993,22,11,4
9993,23,12,9
9993,27,13,3
9993,30,14,1
9993,31,15,10
9993,44,16,8
9993,55,17,9
9993,63,18,6
9993,81,19,2
9993,87,20,10
9994,1,1,1
9994,4,2,2
9994,5,3,3
9994,6,4,4
9994,7,5,5
9994,10,6,5
9994,12,7,6
9994,14,8,7
9994,16,9,8
9994,18,10,7
9994,22,11,4
9994,23,12,9
9994,27,13,3
9994,30,14,1
9994,31,15,10
9994,44,16,8
9994,55,17,9
9994,63,18,6
9994,81,19,2
9994,87,20,10
9998,1,1,1
9998,4,2,2
9998,5,3,3
9998,6,4,4
9998,7,5,5
9998,10,6,5
9998,12,7,6
9998,14,8,7
9998,16,9,8
9998,18,10,7
9998,22,11,4
9998,23,12,9
9998,27,13,3
9998,30,14,1
9998,31,15,10
9998,44,16,8
9998,55,17,9
9998,63,18,6
9998,81,19,2
9998,87,20,10
9999,1,1,1
9999,4,2,2
9999,5,3,3
9999,6,4,4
9999,10,6,5
9999,12,7,6
9999,14,8,7
9999,16,9,8
9999,18,10,7
9999,22,11,1
9999,23,12,9
9999,27,13,3
9999,30,14,4
9999,31,15,10
9999,44,16,8
9999,55,17,9
9999,62,25,5
9999,63,18,6
9999,81,19,2
9999,87,20,10
10000,1,1,1
10000,4,2,2
10000,5,3,3
10000,6,4,4
10000,7,5,5
10000,10,6,5
10000,12,7,6
10000,14,8,7
10000,16,9,8
10000,18,10,7
10000,22,11,1
10000,23,12,9
10000,27,13,3
10000,30,14,4
10000,31,15,10
10000,44,16,8
10000,55,17,9
10000,63,18,6
10000,81,19,2
10000,87,20,10
10001,1,1,1
10001,4,2,2
10001,5,3,3
10001,6,4,4
10001,7,5,5
10001,10,6,5
10001,12,7,6
10001,14,8,7
10001,16,9,8
10001,18,10,7
10001,22,11,1
10001,23,12,9
10001,27,13,3
10001,30,14,4
10001,31,15,10
10001,44,16,8
10001,55,17,9
10001,63,18,6
10001,81,19,2
10001,87,20,10
10002,1,1,1
10002,4,2,2
10002,5,3,3
10002,6,4,4
10002,7,5,5
10002,10,6,5
10002,12,7,6
10002,14,8,7
10002,16,9,8
10002,18,10,7
10002,22,11,1
10002,23,12,9
10002,27,13,3
10002,30,14,4
10002,31,15,10
10002,44,16,8
10002,55,17,9
10002,63,18,6
10002,81,19,2
10002,87,20,10
10006,1,1,1
10006,4,2,2
10006,5,3,3
10006,6,4,4
10006,7,5,5
10006,10,6,5
10006,12,7,6
10006,14,8,7
10006,16,9,8
10006,18,10,7
10006,22,11,1
10006,23,12,9
10006,27,13,3
10006,30,14,4
10006,31,15,10
10006,44,16,8
10006,55,17,9
10006,63,18,6
10006,81,19,2
10006,87,20,10
10007,4,2,2
10007,5,3,3
10007,6,4,4
10007,7,5,5
10007,10,6,5
10007,12,7,6
10007,18,10,7
10007,22,11,1
10007,23,12,9
10007,27,13,3
10007,30,14,4
10007,31,15,10
10007,34,21,7
10007,37,22,1
10007,38,23,8
10007,44,16,8
10007,46,24,9
10007,50,25,10
10007,72,26,6
10007,81,19,2
10008,1,1,1
10008,4,2,2
10008,5,3,3
10008,6,4,4
10008,7,5,5
10008,10,6,5
10008,12,7,6
10008,14,8,7
10008,16,9,8
10008,18,10,7
10008,22,11,1
10008,23,12,9
10008,27,13,3
10008,30,14,4
10008,31,15,10
10008,44,16,8
10008,55,17,9
10008,63,18,6
10008,81,19,2
10008,87,20,10
10009,1,1,1
10009,4,2,2
10009,5,3,3
10009,6,4,4
10009,7,5,5
10009,10,6,5
10009,12,7,6
10009,14,8,7
10009,16,9,8
10009,18,10,7
10009,22,11,1
10009,23,12,9
10009,27,13,3
10009,30,14,4
10009,31,15,10
10009,44,16,8
10009,55,17,9
10009,63,18,6
10009,81,19,2
10009,87,20,10
10010,1,1,1
10010,4,2,2
10010,5,3,3
10010,6,4,4
10010,7,5,5
10010,10,6,5
10010,12,7,6
10010,14,8,7
10010,16,9,8
10010,18,10,7
10010,22,11,1
10010,23,12,9
10010,27,13,3
10010,30,14,4
10010,31,15,10
10010,44,16,8
10010,55,17,9
10010,63,18,6
10010,81,19,2
10010,87,20,10
10014,1,1,1
10014,4,2,2
10014,5,3,3
10014,6,4,4
10014,7,5,5
10014,10,6,5
10014,12,7,6
10014,14,8,7
10014,16,9,8
10014,18,10,7
10014,22,11,1
10014,23,12,9
10014,27,13,3
10014,30,14,4
10014,31,15,10
10014,44,16,8
10014,55,17,9
10014,63,18,6
10014,81,19,2
10014,87,20,10
10015,1,1,1
10015,4,2,2
10015,5,3,3
10015,6,4,4
10015,7,5,5
10015,10,6,5
10015,12,7,6
10015,14,8,7
10015,16,9,8
10015,18,10,7
10015,22,11,1
10015,23,12,9
10015,27,13,3
10015,30,14,4
10015,31,15,10
10015,44,16,8
10015,55,17,9
10015,63,18,6
10015,81,19,2
10015,87,20,10
10016,1,1,1
10016,4,2,2
10016,5,3,3
10016,6,4,4
10016,7,5,5
10016,10,6,5
10016,12,7,6
10016,14,8,7
10016,16,9,8
10016,18,10,7
10016,22,11,1
10016,23,12,9
10016,27,13,3
10016,30,14,4
10016,31,15,10
10016,44,16,8
10016,55,17,9
10016,63,18,6
10016,81,19,2
10016,87,20,10
10017,1,1,1
10017,4,2,2
10017,5,3,3
10017,6,4,4
10017,7,5,5
10017,10,6,5
10017,12,7,6
10017,14,8,7
10017,16,9,8
10017,18,10,7
10017,22,11,1
10017,23,12,9
10017,27,13,3
10017,30,14,4
10017,31,15,10
10017,44,16,8
10017,55,17,9
10017,63,18,6
10017,81,19,2
10017,87,20,10
10018,1,1,1
10018,4,2,2
10018,5,3,3
10018,6,4,4
10018,7,5,5
10018,10,6,5
10018,12,7,6
10018,14,8,7
10018,16,9,8
10018,18,10,7
10018,22,11,1
10018,23,12,9
10018,27,13,3
10018,30,14,4
10018,31,15,10
10018,44,16,8
10018,55,17,9
10018,63,18,6
10018,81,19,2
10018,87,20,10
10022,1,1,1
10022,4,2,2
10022,5,3,3
10022,6,4,4
10022,7,5,5
10022,10,6,5
10022,12,7,6
10022,14,8,7
10022,16,9,8
10022,18,10,7
10022,22,11,1
10022,23,12,9
10022,27,13,3
10022,30,14,4
10022,31,15,10
10022,44,16,8
10022,55,17,9
10022,63,18,6
10022,81,19,2
10022,87,20,10
10023,1,1,1
10023,4,2,2
10023,5,3,3
10023,6,4,4
10023,7,5,5
10023,10,6,5
10023,12,7,6
10023,14,8,7
10023,16,9,8
10023,18,10,7
10023,22,11,1
10023,23,12,9
10023,27,13,3
10023,30,14,4
10023,31,15,10
10023,44,16,8
10023,55,17,9
10023,63,18,6
10023,81,19,2
10023,87,20,10
10024,1,1,1
10024,4,2,2
10024,5,3,3
10024,6,4,4
10024,7,5,5
10024,10,6,5
10024,12,7,6
10024,14,8,7
10024,16,9,8
10024,18,10,7
10024,22,11,1
10024,23,12,9
10024,27,13,3
10024,30,14,4
10024,31,15,10
10024,44,16,8
10024,55,17,9
10024,63,18,6
10024,81,19,2
10024,87,20,10
10028,1,1,1
10028,4,2,2
10028,5,3,3
10028,6,4,4
10028,7,5,5
10028,10,6,5
10028,12,7,6
10028,14,8,7
10028,16,9,8
10028,18,10,7
10028,22,11,1
10028,23,12,9
10028,27,13,3
10028,30,14,4
10028,31,15,10
10028,44,16,8
10028,55,17,9
10028,63,18,6
10028,81,19,2
10028,87,20,10
10029,1,1,1
10029,4,2,2
10029,5,3,3
10029,6,4,4
10029,7,5,5
10029,10,6,5
10029,12,7,6
10029,14,8,7
10029,16,9,8
10029,18,10,7
10029,22,11,1
10029,23,12,9
10029,27,13,3
10029,30,14,4
10029,31,15,10
10029,44,16,8
10029,55,17,9
10029,63,18,6
10029,81,19,2
10029,87,20,10
10033,1,1,1
10033,4,2,2
10033,5,3,3
10033,6,4,4
10033,7,5,5
10033,10,6,5
10033,12,7,6
10033,14,8,7
10033,16,9,8
10033,18,10,7
10033,22,11,1
10033,23,12,9
10033,27,13,3
10033,30,14,4
10033,31,15,10
10033,44,16,8
10033,55,17,9
10033,63,18,6
10033,81,19,2
10033,87,20,10
11227,1,2,2
11227,3,1,1
11227,5,3,11
11227,6,4,1
11227,10,6,5
11227,11,27,12
11227,12,7,6
11227,14,8,7
11227,16,9,8
11227,18,10,7
11227,23,12,9
11227,27,13,11
11227,30,14,4
11227,31,15,10
11227,41,28,4
11227,43,29,5
11227,44,16,8
11227,55,17,9
11227,63,18,6
11227,77,30,12
11227,81,19,2
11227,87,20,10
11228,1,2,2
11228,3,1,1
11228,5,3,11
11228,6,4,1
11228,10,6,5
11228,11,27,12
11228,12,7,6
11228,14,8,7
11228,16,9,8
11228,18,10,7
11228,23,12,9
11228,27,13,11
11228,30,14,4
11228,31,15,10
11228,41,28,4
11228,43,29,5
11228,44,16,8
11228,55,17,9
11228,63,18,6
11228,77,30,12
11228,81,19,2
11228,87,20,10
11229,1,2,2
11229,3,1,1
11229,5,3,11
11229,6,4,1
11229,10,6,5
11229,11,27,12
11229,12,7,6
11229,14,8,7
11229,16,9,8
11229,18,10,7
11229,23,12,9
11229,27,13,11
11229,30,14,4
11229,31,15,10
11229,41,28,4
11229,43,29,5
11229,44,16,8
11229,55,17,9
11229,63,18,6
11229,77,30,12
11229,81,19,2
11229,87,20,10
11230,1,2,2
11230,3,1,1
11230,5,3,11
11230,6,4,1
11230,10,6,5
11230,11,27,12
11230,12,7,6
11230,14,8,7
11230,16,9,8
11230,18,10,7
11230,23,12,9
11230,27,13,11
11230,30,14,4
11230,31,15,10
11230,41,28,4
11230,43,29,5
11230,44,16,8
11230,55,17,9
11230,63,18,6
11230,77,30,12
11230,81,19,2
11230,87,20,10
11234,1,2,2
11234,3,1,1
11234,5,3,11
11234,6,4,1
11234,10,6,5
11234,11,27,12
11234,12,7,6
11234,14,8,7
11234,16,9,8
11234,18,10,7
11234,23,12,9
11234,27,13,11
11234,30,14,4
11234,31,15,10
11234,41,28,4
11234,43,29,5
11234,44,16,8
11234,55,17,9
11234,63,18,6
11234,77,30,12
11234,81,19,2
11234,87,20,10
11235,1,2,2
11235,3,1,1
11235,5,3,11
11235,6,4,1
11235,10,6,5
11235,11,27,12
11235,12,7,6
11235,14,8,7
11235,16,9,8
11235,18,10,7
11235,23,12,9
11235,27,13,11
11235,30,14,4
11235,31,15,10
11235,41,28,4
11235,43,29,5
11235,44,16,8
11235,55,17,9
11235,63,18,6
11235,77,30,12
11235,81,19,2
11235,87,20,10
11236,1,2,2
11236,3,1,1
11236,5,3,11
11236,6,4,1
11236,10,6,5
11236,11,27,12
11236,12,7,6
11236,14,8,7
11236,16,9,8
11236,18,10,7
11236,23,12,9
11236,27,13,11
11236,30,14,4
11236,31,15,10
11236,41,28,4
11236,43,29,5
11236,44,16,8
11236,55,17,9
11236,63,18,6
11236,77,30,12
11236,81,19,2
11236,87,20,10
11240,1,2,2
11240,3,1,1
11240,5,3,11
11240,6,4,1
11240,10,6,5
11240,11,27,12
11240,12,7,6
11240,14,8,7
11240,16,9,8
11240,18,10,7
11240,23,12,9
11240,27,13,11
11240,30,14,4
11240,31,15,10
11240,41,28,4
11240,43,29,5
11240,44,16,8
11240,55,17,9
11240,63,18,6
11240,77,30,12
11240,81,19,2
11240,87,20,10
11241,1,2,2
11241,3,1,1
11241,5,3,11
11241,6,4,1
11241,10,6,5
11241,11,27,12
11241,12,7,6
11241,14,8,7
11241,16,9,8
11241,18,10,7
11241,23,12,9
11241,27,13,11
11241,30,14,4
11241,31,15,10
11241,41,28,4
11241,43,29,5
11241,44,16,8
11241,55,17,9
11241,63,18,6
11241,77,30,12
11241,81,19,2
11241,87,20,10
11245,1,2,2
11245,3,1,1
11245,5,3,11
11245,6,4,1
11245,10,6,5
11245,11,27,12
11245,12,7,6
11245,14,8,7
11245,16,9,8
11245,18,10,7
11245,23,12,9
11245,27,13,11
11245,30,14,4
11245,31,15,10
11245,41,28,4
11245,43,29,5
11245,44,16,8
11245,55,17,9
11245,63,18,6
11245,77,30,12
11245,81,19,2
11245,87,20,10
11246,1,2,2
11246,3,1,1
11246,5,3,11
11246,6,4,1
11246,10,6,5
11246,11,27,12
11246,12,7,6
11246,16,9,8
11246,18,10,7
11246,23,12,9
11246,27,13,11
11246,30,14,4
11246,31,15,10
11246,34,31,7
11246,41,28,4
11246,43,29,5
11246,44,16,8
11246,55,17,9
11246,63,18,6
11246,77,30,12
11246,81,19,2
11246,87,20,10
11247,1,2,2
11247,3,1,1
11247,5,3,11
11247,6,4,1
11247,10,6,5
11247,11,27,12
11247,12,7,6
11247,14,8,7
11247,16,9,8
11247,18,10,7
11247,23,12,9
11247,27,13,11
11247,30,14,4
11247,31,15,10
11247,41,28,4
11247,43,29,5
11247,44,16,8
11247,55,17,9
11247,63,18,6
11247,77,30,12
11247,81,19,2
11247,87,20,10
11248,1,2,2
11248,3,1,1
11248,5,3,11
11248,6,4,1
11248,10,6,5
11248,11,27,12
11248,12,7,6
11248,14,8,7
11248,16,9,8
11248,18,10,7
11248,23,12,9
11248,27,13,11
11248,30,14,4
11248,31,15,10
11248,41,28,4
11248,43,29,5
11248,44,16,8
11248,55,17,9
11248,63,18,6
11248,77,30,12
11248,81,19,2
11248,87,20,10
11249,1,2,2
11249,3,1,1
11249,5,3,11
11249,6,4,1
11249,10,6,5
11249,11,27,12
11249,12,7,6
11249,14,8,7
11249,16,9,8
11249,18,10,7
11249,23,12,9
11249,27,13,11
11249,30,14,4
11249,31,15,10
11249,41,28,4
11249,43,29,5
11249,44,16,8
11249,55,17,9
11249,63,18,6
11249,77,30,12
11249,81,19,2
11249,87,20,10
11253,1,2,2
11253,3,1,1
11253,5,3,11
11253,6,4,1
11253,10,6,5
11253,11,27,12
11253,12,7,6
11253,14,8,7
11253,16,9,8
11253,18,10,7
11253,23,12,9
11253,27,13,11
11253,30,14,4
11253,31,15,10
11253,41,28,4
11253,43,29,5
11253,44,16,8
11253,55,17,9
11253,63,18,6
11253,77,30,12
11253,81,19,2
11253,87,20,10
11270,1,2,2
11270,3,1,1
11270,5,3,11
11270,6,4,1
11270,10,6,5
11270,11,27,12
11270,12,7,6
11270,14,8,7
11270,16,9,8
11270,18,10,7
11270,23,12,9
11270,27,13,11
11270,30,14,4
11270,31,15,10
11270,41,28,4
11270,43,29,5
11270,44,16,8
11270,55,17,9
11270,63,18,6
11270,77,30,12
11270,81,19,2
11270,87,20,10
11271,1,2,2
11271,3,1,1
11271,5,3,11
11271,6,4,1
11271,10,6,5
11271,11,27,12
11271,12,7,6
11271,14,8,7
11271,16,9,8
11271,18,10,7
11271,23,12,9
11271,27,13,11
11271,30,14,4
11271,31,15,10
11271,41,28,4
11271,43,29,5
11271,44,16,8
11271,55,17,9
11271,63,18,6
11271,77,30,12
11271,81,19,2
11271,87,20,10
11275,1,2,2
11275,3,1,1
11275,5,3,11
11275,6,4,1
11275,10,6,5
11275,11,27,12
11275,12,7,6
11275,14,8,7
11275,16,9,8
11275,18,10,7
11275,23,12,9
11275,27,13,11
11275,30,14,4
11275,31,15,10
11275,41,28,4
11275,43,29,5
11275,44,16,8
11275,55,17,9
11275,63,18,6
11275,77,30,12
11275,81,19,2
11275,87,20,10
11276,1,2,2
11276,3,1,1
11276,5,3,11
11276,6,4,1
11276,10,6,5
11276,11,27,12
11276,12,7,6
11276,14,8,7
11276,16,9,8
11276,18,10,7
11276,23,12,9
11276,27,13,11
11276,30,14,4
11276,31,15,10
11276,41,28,4
11276,43,29,5
11276,44,16,8
11276,55,17,9
11276,63,18,6
11276,77,30,12
11276,81,19,2
11276,87,20,10
11280,1,2,2
11280,3,1,1
11280,5,3,11
11280,6,4,1
11280,10,6,5
11280,11,27,12
11280,12,7,6
11280,14,8,7
11280,16,9,8
11280,18,10,7
11280,23,12,9
11280,27,13,11
11280,30,14,4
11280,31,15,10
11280,41,28,4
11280,43,29,5
11280,44,16,8
11280,55,17,9
11280,63,18,6
11280,77,30,12
11280,81,19,2
11280,87,20,10
11281,1,2,2
11281,3,1,1
11281,5,3,11
11281,6,4,1
11281,10,6,5
11281,11,27,12
11281,12,7,6
11281,14,8,7
11281,16,9,8
11281,18,10,7
11281,23,12,9
11281,27,13,11
11281,30,14,4
11281,31,15,10
11281,41,28,4
11281,43,29,5
11281,44,16,8
11281,55,17,9
11281,63,18,6
11281,77,30,12
11281,81,19,2
11281,87,20,10
11282,1,2,2
11282,3,1,1
11282,5,3,11
11282,6,4,1
11282,10,6,5
11282,11,27,12
11282,12,7,6
11282,14,8,7
11282,16,9,8
11282,18,10,7
11282,23,12,9
11282,27,13,11
11282,30,14,4
11282,31,15,10
11282,41,28,4
11282,43,29,5
11282,44,16,8
11282,55,17,9
11282,63,18,6
11282,77,30,12
11282,81,19,2
11282,87,20,10
11286,1,2,2
11286,3,1,1
11286,5,3,11
11286,6,4,1
11286,10,6,5
11286,11,27,12
11286,12,7,6
11286,14,8,7
11286,16,9,8
11286,18,10,7
11286,23,12,9
11286,27,13,11
11286,30,14,4
11286,31,15,10
11286,41,28,4
11286,43,29,5
11286,44,16,8
11286,55,17,9
11286,63,18,6
11286,77,30,12
11286,81,19,2
11286,87,20,10
11287,1,2,2
11287,3,1,1
11287,5,3,11
11287,6,4,1
11287,10,6,5
11287,11,27,12
11287,12,7,6
11287,14,8,7
11287,16,9,8
11287,18,10,7
11287,23,12,9
11287,27,13,11
11287,30,14,4
11287,31,15,10
11287,41,28,4
11287,43,29,5
11287,44,16,8
11287,55,17,9
11287,63,18,6
11287,77,30,12
11287,81,19,2
11287,87,20,10
11291,1,2,2
11291,3,1,1
11291,5,3,11
11291,6,4,1
11291,10,6,5
11291,11,27,12
11291,12,7,6
11291,14,8,7
11291,16,9,8
11291,18,10,7
11291,23,12,9
11291,27,13,11
11291,30,14,4
11291,31,15,10
11291,41,28,4
11291,43,29,5
11291,44,16,8
11291,55,17,9
11291,63,18,6
11291,77,30,12
11291,81,19,2
11291,87,20,10
11292,1,2,2
11292,3,1,1
11292,5,3,11
11292,6,4,1
11292,10,6,5
11292,11,27,12
11292,12,7,6
11292,14,8,7
11292,16,9,8
11292,18,10,7
11292,23,12,9
11292,27,13,11
11292,30,14,4
11292,31,15,10
11292,41,28,4
11292,43,29,5
11292,44,16,8
11292,55,17,9
11292,63,18,6
11292,77,30,12
11292,81,19,2
11292,87,20,10
11293,1,2,2
11293,3,1,1
11293,5,3,11
11293,6,4,1
11293,10,6,5
11293,11,27,12
11293,12,7,6
11293,14,8,7
11293,16,9,8
11293,18,10,7
11293,23,12,9
11293,27,13,11
11293,30,14,4
11293,31,15,10
11293,41,28,4
11293,43,29,5
11293,44,16,8
11293,55,17,9
11293,63,18,6
11293,77,30,12
11293,81,19,2
11293,87,20,10
11294,1,2,2
11294,3,1,1
11294,5,3,11
11294,6,4,1
11294,10,6,5
11294,11,27,12
11294,12,7,6
11294,14,8,7
11294,16,9,8
11294,18,10,7
11294,23,12,9
11294,27,13,11
11294,30,14,4
11294,31,15,10
11294,41,28,4
11294,43,29,5
11294,44,16,8
11294,55,17,9
11294,63,18,6
11294,77,30,12
11294,81,19,2
11294,87,20,10
11295,1,2,2
11295,3,1,1
11295,5,3,11
11295,6,4,1
11295,10,6,5
11295,11,27,12
11295,12,7,6
11295,14,8,7
11295,16,9,8
11295,18,10,7
11295,23,12,9
11295,27,13,11
11295,30,14,4
11295,31,15,10
11295,41,28,4
11295,43,29,5
11295,44,16,8
11295,55,17,9
11295,63,18,6
11295,77,30,12
11295,81,19,2
11295,87,20,10
11299,1,2,2
11299,3,1,1
11299,5,3,11
11299,6,4,1
11299,10,6,5
